Trial,Bandit,Reward,Algorithm
3830,3.0,3.485953429082448,ThompsonSampling
3831,3.0,3.6579954768942833,ThompsonSampling
3832,3.0,5.0779085667619235,ThompsonSampling
3833,3.0,5.056182096962364,ThompsonSampling
3834,3.0,3.020819663283268,ThompsonSampling
3835,3.0,2.4815036113939577,ThompsonSampling
3836,3.0,4.419540009934017,ThompsonSampling
3837,3.0,4.29014468324797,ThompsonSampling
3838,3.0,5.185135771657299,ThompsonSampling
3839,3.0,4.138580350055521,ThompsonSampling
3840,3.0,5.0921606249862155,ThompsonSampling
3841,3.0,4.78930675151529,ThompsonSampling
3842,3.0,3.751556834518599,ThompsonSampling
3843,3.0,3.361045001276915,ThompsonSampling
3844,3.0,5.2687308636612835,ThompsonSampling
3845,3.0,4.914661721649484,ThompsonSampling
3846,3.0,3.5849478831083808,ThompsonSampling
3847,3.0,3.73166054387987,ThompsonSampling
3848,3.0,3.065981153438171,ThompsonSampling
3849,3.0,1.6818929720763305,ThompsonSampling
3850,3.0,4.398068351360941,ThompsonSampling
3851,3.0,3.6202043208150236,ThompsonSampling
3852,3.0,2.3537622502269784,ThompsonSampling
3853,3.0,4.044750866157975,ThompsonSampling
3854,3.0,4.42781449068819,ThompsonSampling
3855,3.0,6.375165743408088,ThompsonSampling
3856,3.0,5.576200660196596,ThompsonSampling
3857,3.0,5.888094727008172,ThompsonSampling
3858,3.0,3.800600355728586,ThompsonSampling
3859,3.0,4.679496835462535,ThompsonSampling
3860,3.0,3.366643369371174,ThompsonSampling
3861,3.0,3.091120534906982,ThompsonSampling
3862,3.0,5.096919621113443,ThompsonSampling
3863,3.0,4.203100617888095,ThompsonSampling
3864,3.0,4.65007677392781,ThompsonSampling
3865,3.0,3.892918794836369,ThompsonSampling
3866,3.0,4.929562104905615,ThompsonSampling
3867,3.0,4.122549443092306,ThompsonSampling
3868,3.0,2.689335114853887,ThompsonSampling
3869,3.0,3.7732978928850853,ThompsonSampling
3870,3.0,3.64859198406607,ThompsonSampling
3871,3.0,3.0076902872018745,ThompsonSampling
3872,3.0,2.5965792682823565,ThompsonSampling
3873,3.0,5.850288304156365,ThompsonSampling
3874,3.0,5.790405417890016,ThompsonSampling
3875,3.0,3.8007962788311755,ThompsonSampling
3876,3.0,4.298455763371603,ThompsonSampling
3877,3.0,4.19089247898982,ThompsonSampling
3878,3.0,4.5439498916257435,ThompsonSampling
3879,3.0,3.1346708292203407,ThompsonSampling
3880,3.0,3.241687332098925,ThompsonSampling
3881,3.0,3.7988475496046563,ThompsonSampling
3882,3.0,1.9326532976069402,ThompsonSampling
3883,3.0,3.4589356214692897,ThompsonSampling
3884,3.0,3.9535716138453925,ThompsonSampling
3885,3.0,4.953989711453843,ThompsonSampling
3886,3.0,4.565718809969577,ThompsonSampling
3887,3.0,3.4435929594339707,ThompsonSampling
3888,3.0,2.854832824239566,ThompsonSampling
3889,3.0,3.712672388620167,ThompsonSampling
3890,3.0,2.1194363982277675,ThompsonSampling
3891,3.0,3.566178512622206,ThompsonSampling
3892,3.0,5.691595984953978,ThompsonSampling
3893,3.0,5.107618366113308,ThompsonSampling
3894,3.0,3.927050138424195,ThompsonSampling
3895,3.0,5.126539375212409,ThompsonSampling
3896,3.0,4.190192364652782,ThompsonSampling
3897,3.0,3.7131882175439532,ThompsonSampling
3898,3.0,4.3095823769659924,ThompsonSampling
3899,3.0,3.118324041519387,ThompsonSampling
3900,3.0,3.7617230987619377,ThompsonSampling
3901,3.0,4.391367846096717,ThompsonSampling
3902,3.0,5.080679942505433,ThompsonSampling
3903,3.0,3.926943938814293,ThompsonSampling
3904,3.0,3.9289064551793285,ThompsonSampling
3905,3.0,3.3202840346697893,ThompsonSampling
3906,3.0,2.730394381082304,ThompsonSampling
3907,3.0,2.6271238477892487,ThompsonSampling
3908,3.0,4.561246393734108,ThompsonSampling
3909,3.0,4.8367936802966325,ThompsonSampling
3910,3.0,5.609798941286533,ThompsonSampling
3911,3.0,4.512211935365025,ThompsonSampling
3912,3.0,3.9673378199200697,ThompsonSampling
3913,3.0,3.868035105219515,ThompsonSampling
3914,3.0,3.649396791403275,ThompsonSampling
3915,3.0,3.2162103027453686,ThompsonSampling
3916,3.0,4.887879346808336,ThompsonSampling
3917,3.0,3.933603871133916,ThompsonSampling
3918,3.0,5.526913375482179,ThompsonSampling
3919,3.0,4.68573243900273,ThompsonSampling
3920,3.0,2.8998225243631524,ThompsonSampling
3921,3.0,3.3093665013658864,ThompsonSampling
3922,3.0,3.7021135452439338,ThompsonSampling
3923,3.0,4.636511493602583,ThompsonSampling
3924,3.0,4.13059488524171,ThompsonSampling
3925,3.0,4.103671410530114,ThompsonSampling
3926,3.0,3.6497778641110434,ThompsonSampling
3927,3.0,2.5873018001991746,ThompsonSampling
3928,3.0,3.903557651117604,ThompsonSampling
3929,3.0,5.528935587132772,ThompsonSampling
3930,3.0,3.943079057923716,ThompsonSampling
3931,3.0,4.144369245420808,ThompsonSampling
3932,3.0,5.26564280496314,ThompsonSampling
3933,3.0,2.6564157192929825,ThompsonSampling
3934,3.0,4.528106582683357,ThompsonSampling
3935,3.0,3.751431741103228,ThompsonSampling
3936,3.0,1.1910411072703768,ThompsonSampling
3937,3.0,4.579216425107305,ThompsonSampling
3938,3.0,1.8105545970582013,ThompsonSampling
3939,3.0,3.6614016117533685,ThompsonSampling
3940,3.0,5.4647164937577735,ThompsonSampling
3941,3.0,2.980229326881288,ThompsonSampling
3942,3.0,2.5569753473909835,ThompsonSampling
3943,3.0,2.480080280736675,ThompsonSampling
3944,3.0,4.621739959588073,ThompsonSampling
3945,3.0,3.0896386731916317,ThompsonSampling
3946,3.0,3.8786516170014984,ThompsonSampling
3947,3.0,4.591080587622533,ThompsonSampling
3948,3.0,3.5130105559800047,ThompsonSampling
3949,3.0,3.2246382138688485,ThompsonSampling
3950,3.0,4.011923947935693,ThompsonSampling
3951,3.0,4.463136217029019,ThompsonSampling
3952,3.0,4.237902040391831,ThompsonSampling
3953,3.0,4.196776090068441,ThompsonSampling
3954,3.0,5.017484264156478,ThompsonSampling
3955,3.0,2.207958769722122,ThompsonSampling
3956,3.0,5.184757248465586,ThompsonSampling
3957,3.0,3.2679755120452887,ThompsonSampling
3958,3.0,5.006174631538257,ThompsonSampling
3959,3.0,5.0158659228421385,ThompsonSampling
3960,3.0,3.721585459138756,ThompsonSampling
3961,3.0,1.9169741604449593,ThompsonSampling
3962,3.0,4.253455083527999,ThompsonSampling
3963,3.0,4.5981033223973915,ThompsonSampling
3964,3.0,3.4814332558407775,ThompsonSampling
3965,3.0,3.483096453005594,ThompsonSampling
3966,3.0,4.380758473434906,ThompsonSampling
3967,3.0,3.276111598869613,ThompsonSampling
3968,3.0,4.776568405110667,ThompsonSampling
3969,3.0,4.987112759324127,ThompsonSampling
3970,3.0,4.179424481042127,ThompsonSampling
3971,3.0,3.325184538162806,ThompsonSampling
3972,3.0,2.986835541103697,ThompsonSampling
3973,3.0,5.003804950860383,ThompsonSampling
3974,3.0,2.3534004293416815,ThompsonSampling
3975,3.0,3.1776243954736607,ThompsonSampling
3976,3.0,4.002085722136633,ThompsonSampling
3977,3.0,2.645729450469786,ThompsonSampling
3978,3.0,5.845858476802824,ThompsonSampling
3979,3.0,3.516607842976719,ThompsonSampling
3980,3.0,2.7137644020309515,ThompsonSampling
3981,3.0,2.9171404646295027,ThompsonSampling
3982,3.0,3.994632018661483,ThompsonSampling
3983,3.0,3.8026223495951945,ThompsonSampling
3984,3.0,4.90301080343734,ThompsonSampling
3985,3.0,4.940042954411489,ThompsonSampling
3986,3.0,4.6670265014225105,ThompsonSampling
3987,3.0,4.3652346530546575,ThompsonSampling
3988,3.0,5.571285413103221,ThompsonSampling
3989,3.0,3.9652574134747494,ThompsonSampling
3990,3.0,3.2920098802074933,ThompsonSampling
3991,3.0,2.233776517889039,ThompsonSampling
3992,3.0,4.733710775344526,ThompsonSampling
3993,3.0,4.108929213143811,ThompsonSampling
3994,3.0,4.813652859211681,ThompsonSampling
3995,3.0,3.3040868386336664,ThompsonSampling
3996,3.0,2.692413021146648,ThompsonSampling
3997,3.0,3.8022346574723924,ThompsonSampling
3998,3.0,3.3904243086070918,ThompsonSampling
3999,3.0,1.669231859939309,ThompsonSampling
4000,3.0,4.711144756985107,ThompsonSampling
4001,3.0,4.101252741936277,ThompsonSampling
4002,3.0,3.5936096866456637,ThompsonSampling
4003,3.0,4.5807192235866125,ThompsonSampling
4004,3.0,3.274466103471194,ThompsonSampling
4005,3.0,4.843668491691238,ThompsonSampling
4006,3.0,5.8416617066436025,ThompsonSampling
4007,3.0,3.3084936477192706,ThompsonSampling
4008,3.0,4.630211550476056,ThompsonSampling
4009,3.0,2.599659040243305,ThompsonSampling
4010,3.0,4.207952086232174,ThompsonSampling
4011,3.0,5.290645637611767,ThompsonSampling
4012,3.0,4.228577468351958,ThompsonSampling
4013,3.0,3.7508647422833605,ThompsonSampling
4014,3.0,4.443258976862269,ThompsonSampling
4015,3.0,5.197289253411992,ThompsonSampling
4016,3.0,3.968639341639093,ThompsonSampling
4017,3.0,4.432596342723014,ThompsonSampling
4018,3.0,4.522969549658463,ThompsonSampling
4019,3.0,3.0205079977196228,ThompsonSampling
4020,3.0,3.8073766751644125,ThompsonSampling
4021,3.0,5.498567079286033,ThompsonSampling
4022,3.0,4.536629205710679,ThompsonSampling
4023,3.0,4.129239355497803,ThompsonSampling
4024,3.0,4.6034243087862015,ThompsonSampling
4025,3.0,3.3511863339491827,ThompsonSampling
4026,3.0,1.91602431862389,ThompsonSampling
4027,3.0,3.84092163005144,ThompsonSampling
4028,3.0,4.65314751479509,ThompsonSampling
4029,3.0,5.366413892850644,ThompsonSampling
4030,3.0,2.948017660948871,ThompsonSampling
4031,3.0,2.5077267950424686,ThompsonSampling
4032,3.0,3.6714611354895594,ThompsonSampling
4033,3.0,6.928500083889881,ThompsonSampling
4034,3.0,3.9576148436285385,ThompsonSampling
4035,3.0,4.2402225743440045,ThompsonSampling
4036,3.0,2.6154050605918417,ThompsonSampling
4037,3.0,4.054459906716093,ThompsonSampling
4038,3.0,5.524159612599388,ThompsonSampling
4039,3.0,2.1347401746117742,ThompsonSampling
4040,3.0,5.508008781536505,ThompsonSampling
4041,3.0,5.293265272361052,ThompsonSampling
4042,3.0,4.354479008703856,ThompsonSampling
4043,3.0,4.364446151426216,ThompsonSampling
4044,3.0,4.194793708559699,ThompsonSampling
4045,3.0,3.0248605813049387,ThompsonSampling
4046,3.0,3.193369971770631,ThompsonSampling
4047,3.0,4.205045217117899,ThompsonSampling
4048,3.0,4.232476426427921,ThompsonSampling
4049,3.0,4.661039268049583,ThompsonSampling
4050,3.0,4.403360251912143,ThompsonSampling
4051,3.0,2.1044485240463864,ThompsonSampling
4052,3.0,4.390279006576079,ThompsonSampling
4053,3.0,4.7081766906580516,ThompsonSampling
4054,3.0,3.467725024995335,ThompsonSampling
4055,3.0,5.024000273518016,ThompsonSampling
4056,3.0,4.488511940371231,ThompsonSampling
4057,3.0,3.8183231727042926,ThompsonSampling
4058,3.0,3.7801444122177275,ThompsonSampling
4059,3.0,5.160798027873366,ThompsonSampling
4060,3.0,3.434758734131545,ThompsonSampling
4061,3.0,2.6614815985592832,ThompsonSampling
4062,3.0,4.272712025360196,ThompsonSampling
4063,3.0,2.230024885340844,ThompsonSampling
4064,3.0,2.9190886477952693,ThompsonSampling
4065,3.0,4.100842874181477,ThompsonSampling
4066,3.0,3.7609666860322433,ThompsonSampling
4067,3.0,5.071077329860254,ThompsonSampling
4068,3.0,5.047641266740872,ThompsonSampling
4069,3.0,5.470701318054758,ThompsonSampling
4070,3.0,3.396091474355471,ThompsonSampling
4071,3.0,6.035791253830023,ThompsonSampling
4072,3.0,4.703260624214831,ThompsonSampling
4073,3.0,2.4111760194602736,ThompsonSampling
4074,3.0,4.345394321486842,ThompsonSampling
4075,3.0,4.25115920430341,ThompsonSampling
4076,3.0,4.813160476150301,ThompsonSampling
4077,3.0,4.033306575447994,ThompsonSampling
4078,3.0,3.20319722428773,ThompsonSampling
4079,3.0,2.1958183941361478,ThompsonSampling
4080,3.0,2.800634303186163,ThompsonSampling
4081,3.0,3.6586617589672388,ThompsonSampling
4082,3.0,4.704739611012977,ThompsonSampling
4083,3.0,4.000730986976275,ThompsonSampling
4084,3.0,5.226920132134768,ThompsonSampling
4085,3.0,3.2521216175872554,ThompsonSampling
4086,3.0,3.57972984342429,ThompsonSampling
4087,3.0,2.985055428618149,ThompsonSampling
4088,3.0,5.423537900172391,ThompsonSampling
4089,3.0,2.970927840812031,ThompsonSampling
4090,3.0,3.971708111853468,ThompsonSampling
4091,3.0,2.725850735819896,ThompsonSampling
4092,3.0,4.809477595373009,ThompsonSampling
4093,3.0,3.93744551185911,ThompsonSampling
4094,3.0,3.884047312744809,ThompsonSampling
4095,3.0,2.718309921203727,ThompsonSampling
4096,3.0,4.1992139780516835,ThompsonSampling
4097,3.0,3.863565644899195,ThompsonSampling
4098,3.0,4.54409707182969,ThompsonSampling
4099,3.0,3.375257457009324,ThompsonSampling
4100,3.0,4.235232539201996,ThompsonSampling
4101,3.0,1.9647130183568775,ThompsonSampling
4102,3.0,3.9358071751195016,ThompsonSampling
4103,3.0,3.8548393239939687,ThompsonSampling
4104,3.0,3.835030865730521,ThompsonSampling
4105,3.0,2.4268638935361917,ThompsonSampling
4106,3.0,4.608432801821612,ThompsonSampling
4107,3.0,2.986548735737461,ThompsonSampling
4108,3.0,3.9457563700572584,ThompsonSampling
4109,3.0,5.322585097522975,ThompsonSampling
4110,3.0,4.173771578220089,ThompsonSampling
4111,3.0,2.802356377667195,ThompsonSampling
4112,3.0,4.212720166353218,ThompsonSampling
4113,3.0,4.599960516390561,ThompsonSampling
4114,3.0,4.276306487445618,ThompsonSampling
4115,3.0,1.7615884218976494,ThompsonSampling
4116,3.0,4.867434985555192,ThompsonSampling
4117,3.0,3.9445239167963653,ThompsonSampling
4118,3.0,3.495811174635786,ThompsonSampling
4119,3.0,5.013756769746155,ThompsonSampling
4120,3.0,2.9307825860798764,ThompsonSampling
4121,3.0,5.091455724869307,ThompsonSampling
4122,3.0,4.479525046492072,ThompsonSampling
4123,3.0,4.441058255393596,ThompsonSampling
4124,3.0,3.6393684942085267,ThompsonSampling
4125,3.0,3.507338755129409,ThompsonSampling
4126,3.0,3.906897208650545,ThompsonSampling
4127,3.0,3.491311321349452,ThompsonSampling
4128,3.0,3.1866915433630787,ThompsonSampling
4129,3.0,4.743398422947625,ThompsonSampling
4130,3.0,2.3565724828322896,ThompsonSampling
4131,3.0,4.112227526464249,ThompsonSampling
4132,3.0,3.4901897746730692,ThompsonSampling
4133,3.0,4.204338640450181,ThompsonSampling
4134,3.0,2.0660559024202247,ThompsonSampling
4135,3.0,4.066637740116069,ThompsonSampling
4136,3.0,4.318156959303142,ThompsonSampling
4137,3.0,5.293772522079612,ThompsonSampling
4138,3.0,5.24126409850089,ThompsonSampling
4139,3.0,2.365095543336673,ThompsonSampling
4140,3.0,3.448796775133975,ThompsonSampling
4141,3.0,3.7236574225600307,ThompsonSampling
4142,3.0,2.678635505817676,ThompsonSampling
4143,3.0,3.9678754892507024,ThompsonSampling
4144,3.0,2.941050649696395,ThompsonSampling
4145,3.0,4.9253980219797855,ThompsonSampling
4146,3.0,3.8303695404752283,ThompsonSampling
4147,3.0,3.9193249452201577,ThompsonSampling
4148,3.0,3.676923343871675,ThompsonSampling
4149,3.0,3.5902766494410243,ThompsonSampling
4150,3.0,2.3492564422297084,ThompsonSampling
4151,3.0,3.6275180585593576,ThompsonSampling
4152,3.0,3.1265988141652103,ThompsonSampling
4153,3.0,4.915676820390507,ThompsonSampling
4154,3.0,3.9970719610787278,ThompsonSampling
4155,3.0,3.969450890514487,ThompsonSampling
4156,3.0,3.260968541711299,ThompsonSampling
4157,3.0,3.7205368167030963,ThompsonSampling
4158,3.0,2.915329480996143,ThompsonSampling
4159,3.0,3.5491801663381923,ThompsonSampling
4160,3.0,4.156766300587642,ThompsonSampling
4161,3.0,3.284651806591403,ThompsonSampling
4162,3.0,4.504415769439552,ThompsonSampling
4163,3.0,4.27937551994175,ThompsonSampling
4164,3.0,5.1460199733471965,ThompsonSampling
4165,3.0,3.169987666758364,ThompsonSampling
4166,3.0,4.444948478352072,ThompsonSampling
4167,3.0,5.865782926979425,ThompsonSampling
4168,3.0,4.658206489782132,ThompsonSampling
4169,3.0,3.29170018774835,ThompsonSampling
4170,3.0,4.668986474552027,ThompsonSampling
4171,3.0,3.024645766218865,ThompsonSampling
4172,3.0,3.936218890280874,ThompsonSampling
4173,3.0,4.070237332789148,ThompsonSampling
4174,3.0,3.3799330617271437,ThompsonSampling
4175,3.0,3.3108386086036403,ThompsonSampling
4176,3.0,2.3498560066051173,ThompsonSampling
4177,3.0,4.341140367957586,ThompsonSampling
4178,3.0,2.4239166990211904,ThompsonSampling
4179,3.0,4.816541995976012,ThompsonSampling
4180,3.0,4.478050559844224,ThompsonSampling
4181,3.0,5.246649096878736,ThompsonSampling
4182,3.0,3.6863460412768596,ThompsonSampling
4183,3.0,5.392980580237848,ThompsonSampling
4184,3.0,3.770525148734035,ThompsonSampling
4185,3.0,3.652475690148582,ThompsonSampling
4186,3.0,5.708355189217124,ThompsonSampling
4187,3.0,4.668306636693765,ThompsonSampling
4188,3.0,3.303308176792726,ThompsonSampling
4189,3.0,-0.0035057297449307967,ThompsonSampling
4190,3.0,4.24660389822365,ThompsonSampling
4191,3.0,2.9060598030954097,ThompsonSampling
4192,3.0,2.7780077862678216,ThompsonSampling
4193,3.0,2.643860411713758,ThompsonSampling
4194,3.0,2.5923077004447324,ThompsonSampling
4195,3.0,2.9962306045314513,ThompsonSampling
4196,3.0,4.132116060338503,ThompsonSampling
4197,3.0,4.50489730004697,ThompsonSampling
4198,3.0,4.856352071552847,ThompsonSampling
4199,3.0,3.4553389706852484,ThompsonSampling
4200,3.0,4.481188717101066,ThompsonSampling
4201,3.0,5.8968325324787845,ThompsonSampling
4202,3.0,5.9310233710749625,ThompsonSampling
4203,3.0,3.7056995059725577,ThompsonSampling
4204,3.0,2.9632452789822676,ThompsonSampling
4205,3.0,4.499656013631655,ThompsonSampling
4206,3.0,3.281934866251273,ThompsonSampling
4207,3.0,4.246580061337066,ThompsonSampling
4208,3.0,3.754346745237622,ThompsonSampling
4209,3.0,3.0409594186594004,ThompsonSampling
4210,3.0,4.121446719961472,ThompsonSampling
4211,3.0,5.008624411909777,ThompsonSampling
4212,3.0,4.8285327231761315,ThompsonSampling
4213,3.0,4.84298492618122,ThompsonSampling
4214,3.0,3.636530697743365,ThompsonSampling
4215,3.0,4.300887741386985,ThompsonSampling
4216,3.0,4.107975321983883,ThompsonSampling
4217,3.0,3.342077748948595,ThompsonSampling
4218,3.0,5.66598060121792,ThompsonSampling
4219,3.0,2.0035407530934775,ThompsonSampling
4220,3.0,3.5677286650904723,ThompsonSampling
4221,3.0,3.183567618842445,ThompsonSampling
4222,3.0,3.4672000941295362,ThompsonSampling
4223,3.0,4.140256070234877,ThompsonSampling
4224,3.0,3.8351426185687134,ThompsonSampling
4225,3.0,4.421216468513176,ThompsonSampling
4226,3.0,3.869976274872495,ThompsonSampling
4227,3.0,4.481718511054608,ThompsonSampling
4228,3.0,3.508368903390382,ThompsonSampling
4229,3.0,4.57143385346,ThompsonSampling
4230,3.0,3.3922670397270567,ThompsonSampling
4231,3.0,3.0557304210266674,ThompsonSampling
4232,3.0,3.288077873462801,ThompsonSampling
4233,3.0,4.689249619142426,ThompsonSampling
4234,3.0,5.40658684223907,ThompsonSampling
4235,3.0,2.6119225499514966,ThompsonSampling
4236,3.0,4.159694895093137,ThompsonSampling
4237,3.0,3.160087341737826,ThompsonSampling
4238,3.0,3.3090948780666163,ThompsonSampling
4239,3.0,3.397377323051473,ThompsonSampling
4240,3.0,4.614934512460066,ThompsonSampling
4241,3.0,5.155269222964202,ThompsonSampling
4242,3.0,3.770125158153179,ThompsonSampling
4243,3.0,4.662764573803639,ThompsonSampling
4244,3.0,5.3273533291883535,ThompsonSampling
4245,3.0,4.296127129526203,ThompsonSampling
4246,3.0,3.9933531391858255,ThompsonSampling
4247,3.0,5.721838234744143,ThompsonSampling
4248,3.0,2.5464547761835377,ThompsonSampling
4249,3.0,3.854527892059249,ThompsonSampling
4250,3.0,4.0646978278100185,ThompsonSampling
4251,3.0,2.1111727869856,ThompsonSampling
4252,3.0,1.9509119540317466,ThompsonSampling
4253,3.0,4.069364934769357,ThompsonSampling
4254,3.0,3.292327727977813,ThompsonSampling
4255,3.0,3.0666616349594538,ThompsonSampling
4256,3.0,3.6047120193152105,ThompsonSampling
4257,3.0,3.8796115707397387,ThompsonSampling
4258,3.0,3.576383760035766,ThompsonSampling
4259,3.0,3.8435968122815205,ThompsonSampling
4260,3.0,4.257716844713794,ThompsonSampling
4261,3.0,2.808184942324101,ThompsonSampling
4262,3.0,2.2488559713531457,ThompsonSampling
4263,3.0,4.915916309517084,ThompsonSampling
4264,3.0,4.868534227070828,ThompsonSampling
4265,3.0,5.328300260616457,ThompsonSampling
4266,3.0,3.7807312002377715,ThompsonSampling
4267,3.0,3.0672747977246626,ThompsonSampling
4268,3.0,3.7736881113602054,ThompsonSampling
4269,3.0,5.697172317771656,ThompsonSampling
4270,3.0,4.379801338947134,ThompsonSampling
4271,3.0,4.903720294706298,ThompsonSampling
4272,3.0,3.936050429115319,ThompsonSampling
4273,3.0,4.148267258861381,ThompsonSampling
4274,3.0,4.883911162230767,ThompsonSampling
4275,3.0,4.674920079676221,ThompsonSampling
4276,3.0,1.629567509639192,ThompsonSampling
4277,3.0,3.932334316811618,ThompsonSampling
4278,3.0,2.461294551976782,ThompsonSampling
4279,3.0,2.8485391810832055,ThompsonSampling
4280,3.0,4.10445896955518,ThompsonSampling
4281,3.0,3.8728519993953547,ThompsonSampling
4282,3.0,4.072956130763528,ThompsonSampling
4283,3.0,5.342338219184068,ThompsonSampling
4284,3.0,5.458633038725963,ThompsonSampling
4285,3.0,2.972405595442045,ThompsonSampling
4286,3.0,3.0354161972128444,ThompsonSampling
4287,3.0,3.9715464089270354,ThompsonSampling
4288,3.0,5.495780811919851,ThompsonSampling
4289,3.0,2.0124781957912496,ThompsonSampling
4290,3.0,4.639472328012004,ThompsonSampling
4291,3.0,3.4388573867140013,ThompsonSampling
4292,3.0,4.491632125086185,ThompsonSampling
4293,3.0,4.11263060365177,ThompsonSampling
4294,3.0,4.496776606429528,ThompsonSampling
4295,3.0,4.7279826832531,ThompsonSampling
4296,3.0,4.333169134288814,ThompsonSampling
4297,3.0,3.7997345888201766,ThompsonSampling
4298,3.0,3.114669399484127,ThompsonSampling
4299,3.0,5.024349098954762,ThompsonSampling
4300,3.0,3.5394809710588078,ThompsonSampling
4301,3.0,4.171780600747899,ThompsonSampling
4302,3.0,4.117064980916477,ThompsonSampling
4303,3.0,5.097796245905991,ThompsonSampling
4304,3.0,5.258302283342804,ThompsonSampling
4305,3.0,5.511649111419235,ThompsonSampling
4306,3.0,6.215565593134407,ThompsonSampling
4307,3.0,4.7366397153931175,ThompsonSampling
4308,3.0,4.04174763553555,ThompsonSampling
4309,3.0,3.4658698466193805,ThompsonSampling
4310,3.0,4.5572490157009735,ThompsonSampling
4311,3.0,3.9432356187194224,ThompsonSampling
4312,3.0,4.389561380308492,ThompsonSampling
4313,3.0,4.8302129322573775,ThompsonSampling
4314,3.0,3.2467116031128227,ThompsonSampling
4315,3.0,4.726540840972738,ThompsonSampling
4316,3.0,4.247733365074304,ThompsonSampling
4317,3.0,3.9991849987573023,ThompsonSampling
4318,3.0,5.479926380555566,ThompsonSampling
4319,3.0,4.6693330171443534,ThompsonSampling
4320,3.0,5.012379190936386,ThompsonSampling
4321,3.0,6.043156647928212,ThompsonSampling
4322,3.0,3.1139409341589164,ThompsonSampling
4323,3.0,4.775383387581711,ThompsonSampling
4324,3.0,3.6471246208072747,ThompsonSampling
4325,3.0,4.291233121564084,ThompsonSampling
4326,3.0,4.27870803469982,ThompsonSampling
4327,3.0,4.357707721783289,ThompsonSampling
4328,3.0,3.2373443515293747,ThompsonSampling
4329,3.0,4.452549350957169,ThompsonSampling
4330,3.0,3.5367366163069716,ThompsonSampling
4331,3.0,4.675415883114053,ThompsonSampling
4332,3.0,2.7771865654370558,ThompsonSampling
4333,3.0,2.475549286213147,ThompsonSampling
4334,3.0,5.080183443416313,ThompsonSampling
4335,3.0,4.754990760388369,ThompsonSampling
4336,3.0,4.081176223510716,ThompsonSampling
4337,3.0,2.8513909867729113,ThompsonSampling
4338,3.0,4.158186855637607,ThompsonSampling
4339,3.0,2.542994715790562,ThompsonSampling
4340,3.0,2.7980385219202217,ThompsonSampling
4341,3.0,3.5387508652803827,ThompsonSampling
4342,3.0,4.481993682602052,ThompsonSampling
4343,3.0,5.582270603101041,ThompsonSampling
4344,3.0,5.575841975012361,ThompsonSampling
4345,3.0,3.6332572824994234,ThompsonSampling
4346,3.0,5.027696398735716,ThompsonSampling
4347,3.0,3.0174990111878746,ThompsonSampling
4348,3.0,4.503752093876231,ThompsonSampling
4349,3.0,5.3931463349052375,ThompsonSampling
4350,3.0,5.527862074645656,ThompsonSampling
4351,3.0,4.464564581292783,ThompsonSampling
4352,3.0,4.087001051395673,ThompsonSampling
4353,3.0,4.973565106295727,ThompsonSampling
4354,3.0,2.2803648369354197,ThompsonSampling
4355,3.0,2.715577169008111,ThompsonSampling
4356,3.0,3.6071335244417195,ThompsonSampling
4357,3.0,4.8888111728672765,ThompsonSampling
4358,3.0,5.714416548390802,ThompsonSampling
4359,3.0,4.566353520885935,ThompsonSampling
4360,3.0,6.230353032410237,ThompsonSampling
4361,3.0,4.037664750870461,ThompsonSampling
4362,3.0,4.519498683826893,ThompsonSampling
4363,3.0,4.494190008978824,ThompsonSampling
4364,3.0,3.78460059902533,ThompsonSampling
4365,3.0,3.484127145734946,ThompsonSampling
4366,3.0,3.1403741400696865,ThompsonSampling
4367,3.0,5.036342938492917,ThompsonSampling
4368,3.0,5.837666724476418,ThompsonSampling
4369,3.0,5.728462132459392,ThompsonSampling
4370,3.0,5.757188383771768,ThompsonSampling
4371,3.0,4.722423783452307,ThompsonSampling
4372,3.0,2.68006392582316,ThompsonSampling
4373,3.0,5.145627229849504,ThompsonSampling
4374,3.0,2.680261179313346,ThompsonSampling
4375,3.0,2.5378996881900937,ThompsonSampling
4376,3.0,2.4064489818527885,ThompsonSampling
4377,3.0,5.964735315557607,ThompsonSampling
4378,3.0,3.8555445370445716,ThompsonSampling
4379,3.0,6.5969437863343945,ThompsonSampling
4380,3.0,3.98182376868047,ThompsonSampling
4381,3.0,6.09480375219284,ThompsonSampling
4382,3.0,4.895228869734933,ThompsonSampling
4383,3.0,3.6547628436961714,ThompsonSampling
4384,3.0,3.903082819504721,ThompsonSampling
4385,3.0,4.149628600351989,ThompsonSampling
4386,3.0,2.8426830343589478,ThompsonSampling
4387,3.0,3.065423666677154,ThompsonSampling
4388,3.0,3.8454137267182267,ThompsonSampling
4389,3.0,4.028312707772324,ThompsonSampling
4390,3.0,2.6695480273425103,ThompsonSampling
4391,3.0,4.333261600170489,ThompsonSampling
4392,3.0,6.13564185195324,ThompsonSampling
4393,3.0,3.7468434692495456,ThompsonSampling
4394,3.0,4.804034001581824,ThompsonSampling
4395,3.0,2.8715356176021336,ThompsonSampling
4396,3.0,4.153670591061676,ThompsonSampling
4397,3.0,4.93145842856209,ThompsonSampling
4398,3.0,5.357682323430723,ThompsonSampling
4399,3.0,4.48408821875197,ThompsonSampling
4400,3.0,3.8248419596758523,ThompsonSampling
4401,3.0,2.981833434079804,ThompsonSampling
4402,3.0,2.7164160191634013,ThompsonSampling
4403,3.0,4.605277984306358,ThompsonSampling
